,index,url,rest_price_idr,review,lat,long,is_chain,rating,alcohol,delivery,entertainment,indoor seating,kid friendly,no alcohol available,others_facility,outdoor seating,parking service,praying room,private dining area available,self service,smoking area,special_meal,table booking,table booking not available,table reservation required,takeaway available,asian,bakery,beverages,cafe,coffee,desserts,drink,fast_food,india,indonesia_traditional,indonesian,melayu,mid_east,noodle,others_type,seafood,snacks,special_food,street_food,tea,western,encode,geohash,d_1000_airport,d_1000_atm,d_1000_bank,d_1000_cafe,d_1000_convenience_store,d_1000_gas_station,d_1000_hospital,d_1000_lodging,d_1000_meal_takeaway,d_1000_mosque,d_1000_park,d_1000_restaurant,d_1000_school,d_1000_store,d_1000_supermarket,d_1000_train_station,en_1000,n_compt_1000,avg_n_rest
3065,3558,https://www.zomato.com/jakarta/chileco-mexican-grill-scbd/info,160000,185.0,-6.223681,106.809197,0,4.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000000000000000000001000000000000000000000000000000000,qqguwe,0.0,120.0,86.0,87.0,27.0,0.0,5.0,39.0,12.0,55.0,25.0,59.0,18.0,54.0,24.0,0.0,2.321816265292256,0.003610108303249,4.0
3066,3560,https://www.zomato.com/jakarta/country-style-donuts-scbd/info,50000,12.0,-6.223648,106.809008,0,3.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00010100000000000000000000000000000000000000000000000000000000000000000000000000000010,qqguw7,0.0,136.0,73.0,96.0,31.0,0.0,17.0,42.0,12.0,56.0,24.0,68.0,22.0,67.0,26.0,0.0,2.3521006616069053,0.13125,3.673809523809523
3067,3561,https://www.zomato.com/jakarta/iseya-robatayaki-sudirman/info,800000,95.0,-6.216732,106.818229,0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqguws,0.0,74.0,44.0,66.0,58.0,13.0,90.0,45.0,10.0,72.0,14.0,47.0,39.0,32.0,59.0,0.0,2.500000018746188,0.1647727272727272,3.779310344827587
3068,3562,https://www.zomato.com/jakarta/peacock-lounge-fairmont-jakarta-senayan/info,500000,192.0,-6.2221345236,106.7987320572,0,4.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000010000000000000000000000000000000000000000000000000000000000000000000,qqguw7,3.0,187.0,80.0,103.0,21.0,12.0,6.0,49.0,10.0,50.0,12.0,144.0,41.0,130.0,65.0,0.0,2.2985255091087926,0.0380228136882129,3.82
3069,3564,https://www.zomato.com/jakarta/kitchenette-1-scbd/info,350000,60.0,-6.2246899367,106.8101347983,1,3.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00010000000000000000000000000000000001000000000000000000000000000000000000000000000010,qqguwd,0.0,102.0,60.0,59.0,18.0,0.0,29.0,39.0,12.0,41.0,25.0,44.0,26.0,31.0,20.0,0.0,2.4109830771240803,0.1603053435114503,3.757142857142856
3070,3565,https://www.zomato.com/jakarta/waroeng-kita-scbd/info,160000,50.0,-6.224822,106.809903,1,3.1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguwd,0.0,104.0,58.0,59.0,18.0,0.0,15.0,39.0,12.0,39.0,25.0,50.0,26.0,33.0,20.0,0.0,2.388503408253148,0.1722846441947565,3.349999999999999
3071,3567,https://www.zomato.com/jakarta/rcade-scbd/info,250000,12.0,-6.2251992181,106.8057537451,0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00010100000000000000000000000000000000000000000000000000000000000000000000000000000010,qqguw6,0.0,60.0,49.0,82.0,12.0,0.0,2.0,42.0,4.0,36.0,29.0,64.0,27.0,76.0,21.0,0.0,2.3211310283640487,0.1439393939393939,3.747368421052632
3072,3568,https://www.zomato.com/jakarta/soju-bang-korean-grill-scbd/info,200000,6.0,-6.229034,106.810317,0,2.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000001000000000000000000000000000000000000000000,qqguwd,0.0,94.0,50.0,40.0,14.0,0.0,6.0,30.0,12.0,45.0,20.0,33.0,28.0,13.0,16.0,0.0,2.3346474792429084,0.0347826086956521,4.1
3073,3569,https://www.zomato.com/jakarta/the-grill-sudirman/info,400000,197.0,-6.209294,106.820374,0,4.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000100000000000000000000100000000001000000000000000000000000000000000000000000,qqguwv,0.0,173.0,58.0,79.0,98.0,5.0,66.0,34.0,10.0,89.0,25.0,59.0,45.0,37.0,60.0,3.0,2.4261251057014173,0.0496894409937888,4.0
3074,3570,https://www.zomato.com/jakarta/abura-soba-yamatoten-senayan/info,200000,328.0,-6.2276999554,106.7972316966,1,4.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqguw4,0.0,143.0,58.0,77.0,8.0,6.0,24.0,43.0,7.0,42.0,18.0,69.0,50.0,72.0,50.0,0.0,2.3664148182451967,0.2032085561497326,3.926315789473683
3075,3571,https://www.zomato.com/jakarta/born-in-june-scbd/info,80000,6.0,-6.2262947711,106.8132290617,0,3.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000100000000000000000000000000000000000000000000000000000000000000000,qqguwd,0.0,68.0,52.0,53.0,27.0,2.0,36.0,29.0,12.0,47.0,21.0,32.0,28.0,23.0,20.0,0.0,2.485256704507245,0.188034188034188,3.5
3076,3573,https://www.zomato.com/jakarta/j-co-donuts-coffee-scbd/info,120000,9.0,-6.224793,106.807887,1,3.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000101000000000000000000000000000000000000000000000000000000000000000,qqguw6,0.0,48.0,47.0,74.0,18.0,0.0,6.0,37.0,4.0,35.0,31.0,37.0,16.0,56.0,12.0,0.0,2.357842967496297,0.221311475409836,3.6611111111111097
3077,3574,https://www.zomato.com/jakarta/devon-cafe-senayan/info,350000,406.0,-6.2270470252,106.7978046835,0,4.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000010100000000000000000000000000000000000000000000000000000000000000010,qqguw4,0.0,155.0,57.0,80.0,13.0,3.0,21.0,49.0,7.0,44.0,18.0,79.0,52.0,75.0,53.0,0.0,2.3513123611503013,0.1359223300970873,3.707142857142856
3078,3575,https://www.zomato.com/jakarta/khayal-coffee-studio-bendungan-hilir/info,80000,97.0,-6.20656,106.807652,0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000101000000000000000000000000000000000000000000000000000000000000000,qqguwq,0.0,65.0,34.0,25.0,36.0,3.0,45.0,50.0,9.0,86.0,39.0,32.0,38.0,48.0,25.0,0.0,2.484031294670346,0.1666666666666666,3.5
3079,3576,https://www.zomato.com/jakarta/house-of-brooklyn-scbd/info,300000,9.0,-6.224713,106.810018,0,3.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00010000000000000000001000000000000000000000000000000000000000000000000000000000000010,qqguwd,0.0,104.0,60.0,59.0,18.0,0.0,17.0,39.0,12.0,39.0,25.0,46.0,26.0,33.0,20.0,0.0,2.3920873300982333,0.18796992481203,3.6019999999999994
3080,3577,https://www.zomato.com/jakarta/bae-senayan/info,250000,178.0,-6.2271106851,106.7978107184,0,4.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,00010000000000000000000000010000000000000000000000000000000000000000000000000000000010,qqguw4,0.0,155.0,57.0,80.0,13.0,6.0,21.0,49.0,7.0,44.0,18.0,79.0,52.0,75.0,53.0,0.0,2.362844876817769,0.058252427184466,3.766666666666668
3081,3579,https://www.zomato.com/jakarta/baso-malang-cak-kris-scbd/info,80000,5.0,-6.2268193826,106.8116170541,0,3.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguwd,0.0,108.0,56.0,59.0,15.0,0.0,8.0,31.0,12.0,45.0,26.0,42.0,32.0,29.0,20.0,0.0,2.356713207868117,0.0187265917602996,3.4
3082,3580,https://www.zomato.com/jakarta/kila-kila-by-akasya-scbd/info,450000,645.0,-6.223603,106.810778,0,4.3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguwe,0.0,130.0,73.0,85.0,35.0,0.0,5.0,39.0,14.0,57.0,24.0,49.0,24.0,49.0,22.0,0.0,2.3337442065236047,0.1745454545454545,3.433333333333334
3083,3581,https://www.zomato.com/jakarta/hakata-ikkousha-senayan/info,200000,686.0,-6.2280265869,106.7974392325,1,4.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000001000000000000000000000,qqguw4,0.0,144.0,49.0,79.0,8.0,6.0,24.0,45.0,7.0,42.0,18.0,66.0,50.0,72.0,50.0,0.0,2.3638041623731745,0.2105263157894736,3.9175
3084,3582,https://www.zomato.com/jakarta/koiki-japanese-eatery-scbd/info,200000,82.0,-6.229418768,106.8025951088,0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqguw3,0.0,202.0,75.0,147.0,21.0,3.0,14.0,35.0,15.0,65.0,22.0,136.0,36.0,155.0,65.0,0.0,2.2686007725585093,0.165929203539823,3.9626666666666672
3085,3583,https://www.zomato.com/jakarta/isuka-scbd/info,150000,9.0,-6.227886,106.808491,0,3.7,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqguw6,0.0,32.0,42.0,58.0,18.0,0.0,6.0,36.0,4.0,36.0,40.0,34.0,18.0,41.0,12.0,0.0,2.4009968608804395,0.1388888888888889,4.1433333333333335
3086,3584,https://www.zomato.com/jakarta/hokkaido-izakaya-sudirman/info,350000,1139.0,-6.207749,106.817745,0,4.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000010000000,qqguwt,0.0,191.0,63.0,63.0,87.0,6.0,22.0,47.0,5.0,64.0,26.0,40.0,37.0,29.0,53.0,3.0,2.355412347197859,0.1949152542372881,3.817391304347826
3087,3585,https://www.zomato.com/jakarta/kopi-kenangan-scbd/info,50000,32.0,-6.226452,106.808739,1,3.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00000000000000100000100000000000000000000000000000000000000000000000000000000000100000,qqguw6,0.0,47.0,44.0,71.0,16.0,0.0,8.0,39.0,4.0,43.0,39.0,39.0,14.0,50.0,14.0,0.0,2.375672833784856,0.1699604743083003,3.574418604651161
3088,3587,https://www.zomato.com/jakarta/edogin-hotel-mulia-senayan/info,800000,566.0,-6.21514,106.797005,0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqguwh,0.0,94.0,70.0,30.0,62.0,18.0,12.0,28.0,0.0,62.0,12.0,39.0,35.0,39.0,39.0,6.0,2.443542802193794,0.1071428571428571,3.5
3089,3588,https://www.zomato.com/jakarta/gyu-kaku-japanese-bbq-sudirman/info,550000,2074.0,-6.208799,106.818044,1,4.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000100000000000000000000000000100000000000000000000000000000000000000000000000,qqguwt,0.0,209.0,68.0,68.0,100.0,8.0,22.0,45.0,7.0,74.0,22.0,41.0,38.0,31.0,51.0,3.0,2.338191905719521,0.1773049645390071,3.788
3090,3590,https://www.zomato.com/jakarta/tucanos-churrascaria-brazilian-bbq-buffet-sudirman/info,500000,779.0,-6.2079620378,106.8177267909,1,4.7,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000100000000000000000000100000000000000000000000000000000000001001000000000000,qqguwt,0.0,199.0,63.0,67.0,91.0,6.0,22.0,47.0,5.0,68.0,26.0,40.0,37.0,30.0,53.0,3.0,2.345481099257895,0.0317460317460317,3.775
3091,3591,https://www.zomato.com/jakarta/1945-restaurant-fairmont-jakarta-senayan/info,1000000,107.0,-6.221871,106.798896,0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguw7,3.0,193.0,82.0,103.0,21.0,12.0,6.0,47.0,10.0,52.0,12.0,144.0,41.0,130.0,65.0,0.0,2.293952894514535,0.1363636363636363,3.402777777777777
3092,3592,https://www.zomato.com/jakarta/kopi-luwak-scbd/info,250000,24.0,-6.224817,106.809668,1,2.9,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00000000000000000000100000010000000010000000000000000000000000000000000000000000000000,qqguwd,0.0,104.0,60.0,61.0,16.0,0.0,11.0,37.0,12.0,39.0,23.0,48.0,26.0,35.0,20.0,0.0,2.370273431164493,0.2322097378277153,3.4016129032258067
3093,3593,https://www.zomato.com/jakarta/beard-papas-scbd/info,50000,54.0,-6.2252098836,106.8098883703,1,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguwd,0.0,104.0,58.0,61.0,16.0,0.0,9.0,37.0,12.0,45.0,27.0,52.0,26.0,35.0,20.0,0.0,2.3706731165963006,0.0588235294117647,3.575
3094,3594,https://www.zomato.com/jakarta/dilmah-t-lounge-scbd/info,300000,12.0,-6.224517,106.809924,0,3.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000100000000000000011000000000000000000000000000000000000000000000010,qqguwd,0.0,104.0,60.0,59.0,18.0,0.0,23.0,39.0,12.0,39.0,23.0,46.0,26.0,33.0,20.0,0.0,2.399445618832293,0.1954887218045112,3.484615384615384
3095,3595,https://www.zomato.com/jakarta/lewis-carroll-tea-1-senayan/info,280000,268.0,-6.227051,106.797831,1,4.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,00000000000000000010100000000000000000000000000000000000000000000000000000000000100010,qqguw4,0.0,155.0,57.0,80.0,13.0,3.0,21.0,49.0,7.0,44.0,18.0,79.0,52.0,75.0,53.0,0.0,2.3513123611503013,0.1359223300970873,3.664285714285714
3096,3596,https://www.zomato.com/jakarta/le-viet-scbd/info,100000,13.0,-6.2256178416,106.8096469715,0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000100000001000000000000000000000000000000000000000000000000000000000000000,qqguwd,0.0,106.0,64.0,61.0,14.0,0.0,9.0,37.0,12.0,49.0,27.0,52.0,26.0,35.0,18.0,0.0,2.356514881522308,0.1605839416058394,3.4681818181818174
3097,3597,https://www.zomato.com/jakarta/plan-b-senayan/info,300000,327.0,-6.22073,106.79193,0,4.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000000000000000000000000000000000000000010000000000000,qqguw5,3.0,112.0,117.0,74.0,7.0,3.0,6.0,26.0,0.0,63.0,15.0,123.0,28.0,141.0,70.0,0.0,2.2255518884689085,0.0,0.0
3098,3598,https://www.zomato.com/jakarta/outback-steakhouse-sudirman/info,500000,227.0,-6.226665,106.801238,1,4.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,00000000000000000100000000000000000000000000000000000000000000000010000001000000000000,qqguw6,0.0,99.0,65.0,90.0,9.0,3.0,9.0,26.0,3.0,34.0,22.0,70.0,33.0,88.0,13.0,0.0,2.274565379596201,0.0206611570247933,4.06
3099,3599,https://www.zomato.com/jakarta/bean-there-scbd/info,30000,28.0,-6.225723,106.806528,0,3.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000100000000000000000000000000000000000000000000000000000000000000000,qqguw6,0.0,53.0,41.0,63.0,12.0,0.0,2.0,39.0,4.0,33.0,26.0,41.0,27.0,47.0,13.0,0.0,2.3556340999269283,0.1902654867256637,3.67906976744186
3100,3600,https://www.zomato.com/jakarta/jeju-kitchen-1-scbd/info,200,6.0,-6.224562,106.809826,0,3.7,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000001000000000000000000000000000000000000000000,qqguwd,0.0,104.0,60.0,59.0,18.0,0.0,17.0,39.0,12.0,39.0,23.0,48.0,26.0,33.0,20.0,0.0,2.389387298713202,0.030188679245283,4.1
3101,3601,https://www.zomato.com/jakarta/huize-van-wely-scbd/info,550000,67.0,-6.224673,106.80971,0,3.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000010100000000000000000000000000000000000000000000010,qqguwd,0.0,104.0,58.0,61.0,16.0,0.0,15.0,37.0,12.0,39.0,23.0,48.0,26.0,35.0,20.0,0.0,2.381551860759983,0.3383458646616541,3.573333333333333
3102,3603,https://www.zomato.com/jakarta/cali-deli-madame-ching-scbd/info,200000,24.0,-6.223756,106.808943,1,3.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000100,qqguw6,0.0,52.0,47.0,75.0,18.0,0.0,12.0,39.0,4.0,37.0,27.0,37.0,14.0,57.0,18.0,0.0,2.38170479764466,0.0043668122270742,3.4
3103,3604,https://www.zomato.com/jakarta/milkboy-id-scbd/info,70000,4.0,-6.229777,106.81144,0,3.3,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000100000001000000000000000000001000000000000000000000000000000000000000000,qqguw9,0.0,109.0,41.0,80.0,37.0,2.0,18.0,45.0,18.0,55.0,24.0,45.0,49.0,51.0,20.0,0.0,2.4413703401911158,0.1445086705202312,3.596
