,index,url,rest_price_idr,review,lat,long,is_chain,alcohol,delivery,entertainment,indoor seating,kid friendly,no alcohol available,others_facility,outdoor seating,parking service,praying room,private dining area available,self service,smoking area,special_meal,table booking,table booking not available,table reservation required,takeaway available,asian,bakery,beverages,cafe,coffee,desserts,drink,fast_food,india,indonesia_traditional,indonesian,melayu,mid_east,noodle,others_type,seafood,snacks,special_food,street_food,tea,western,encode,geohash,d_250_airport,d_250_atm,d_250_bank,d_250_cafe,d_250_convenience_store,d_250_gas_station,d_250_hospital,d_250_lodging,d_250_meal_takeaway,d_250_mosque,d_250_park,d_250_restaurant,d_250_school,d_250_store,d_250_supermarket,d_250_train_station,en_250,n_compt_250,avg_n_rest,rating
652,196,https://www.zomato.com/jakarta/mr-park-kelapa-gading/info,350000,63.0,-6.152046,106.89279,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000001000000000000000000000000000000000000000000,qquj02,0.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,1.836697560428858,0.0,0.0,3.9
653,5828,https://www.zomato.com/jakarta/venom-cafe-karet/info,300000,8.0,-6.229111,106.81993,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000010000000000000000000000000000000000000000000000000000000000000000000,qqguwd,0.0,7.0,4.0,1.0,5.0,2.0,4.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,2.180513086723209,0.0,0.0,3.4
660,986,https://www.zomato.com/jakarta/bakerzin-tebet/info,250000,15.0,-6.2232547473,106.8422435224,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000100000000000000000000000000000001000000000000000000000000000000000000000000000010,qqgux7,0.0,5.0,2.0,15.0,3.0,3.0,0.0,3.0,3.0,10.0,0.0,10.0,1.0,9.0,1.0,0.0,2.1887825397456715,0.1346153846153846,3.9,3.7
665,518,https://www.zomato.com/jakarta/vins-steak-tebet/info,100000,9.0,-6.239272,106.845573,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000000000000000000000000000000000000000001000000000000,qqgux2,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.039720770839918,0.0,0.0,3.7
666,4188,https://www.zomato.com/jakarta/dominos-pizza-1-kuningan/info,160000,37.0,-6.22741,106.82421,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000100000000000000000000000000000000000100000000000000000000000,qqguwf,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.039720770839918,0.0,0.0,3.6
667,3462,https://www.zomato.com/jakarta/rarampa-culinary-experience-blok-m/info,200000,39.0,-6.2447815096,106.7947878689,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000001000000000000000000000000010000000000000000000000000000000000000,qqguqp,0.0,2.0,2.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0,2.0,4.0,0.0,5.0,0.0,2.1058918174237933,0.0,0.0,3.6
668,2410,https://www.zomato.com/jakarta/kopi-bababru-tanjung-duren/info,50000,6.0,-6.173881,106.782782,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000100000100000000000000000000000000000000000000000000000000000000000000000,qqguvu,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.9459101490553128,0.0952380952380952,3.3,3.7
670,7054,https://www.zomato.com/jakarta/restoran-sederhana-1-pondok-indah/info,160000,5.0,-6.283711,106.780731,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000010000000000000000000000000000,qqgumb,0.0,17.0,31.0,2.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,1.5084145491618055,0.0,0.0,3.6
674,6114,https://www.zomato.com/jakarta/pralin-by-chocolate-monggo-dharmawangsa/info,150000,22.0,-6.253153,106.801723,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,00000000000000100010001010010000010000000000000000000000000000000000100000000000000010,qqguqm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
676,6453,https://www.zomato.com/jakarta/green-wok-senayan/info,100000,4.0,-6.227186,106.797282,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguw4,0.0,16.0,0.0,15.0,2.0,0.0,0.0,6.0,0.0,0.0,3.0,2.0,6.0,26.0,39.0,0.0,1.7871832068070312,0.15,3.633333333333333,3.3
679,3496,https://www.zomato.com/jakarta/pho-24-scbd/info,230000,105.0,-6.225324,106.809651,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000100,qqguwd,0.0,2.0,12.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.454867109266288,0.0294117647058823,3.3,3.4
680,5961,https://www.zomato.com/jakarta/kuliner-theresia-menteng/info,50000,54.0,-6.190988,106.828197,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguyb,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.6730116670092565,0.0,0.0,3.5
681,617,https://www.zomato.com/jakarta/sate-khas-senayan-tebet/info,280000,120.0,-6.233191,106.844733,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000100000000000000000000,qqgux3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6931471805599453,0.0,0.0,3.8
682,5293,https://www.zomato.com/jakarta/bakmi-sakaw-dermaga-pluit/info,150000,4.0,-6.0997885518,106.7908718437,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000010000000000001000000000000000000000000000000000000000000000000000000000000000000,qqgvq1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
683,2053,https://www.zomato.com/jakarta/kedai-cemara-tanjung-duren/info,80000,49.0,-6.182258,106.781751,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010010000000000000000000000000000000000000000000000,qqguvf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
684,3483,https://www.zomato.com/jakarta/kfc-gandaria/info,150000,51.0,-6.244641,106.783836,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01000000000000000000000000100000000000000000000000000000000000000000000000000000000000,qqgumz,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.303092403761719,0.0,0.0,3.5
689,2845,https://www.zomato.com/jakarta/secret-garden-pantai-indah-kapuk/info,400000,42.0,-6.1104548717,106.7378184199,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000010,qqgvhz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
690,2242,https://www.zomato.com/jakarta/old-chang-kee-1-tanjung-duren/info,80000,66.0,-6.1760449687,106.7906334624,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000,qqguy5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
693,2988,https://www.zomato.com/jakarta/summers-at-the-pool-swiss%C3%B4tel-jakarta-pik-avenue-pantai-indah-kapuk/info,300000,64.0,-6.1078519025,106.7400607467,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000010,qqgvkb,0.0,4.0,10.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,14.0,5.0,56.0,0.0,0.0,1.5018739573568851,0.08,3.225,3.9
696,5296,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-pluit/info,130000,75.0,-6.1161428221,106.7905586958,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000001000000000000000000000000000010000000000000000000000000000000000000000000000000,qqgvnn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
697,451,https://www.zomato.com/jakarta/mr-hungry-kelapa-gading/info,150000,73.0,-6.1728639891,106.8988890946,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,00010000000000000000101000000000000000000000000000000000000000000000000000000000100010,qquhbs,0.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,15.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,1.7688996542473254,0.0,0.0,3.9
698,6028,https://www.zomato.com/jakarta/the-gade-coffee-gold-dharmawangsa/info,150000,13.0,-6.2486342894,106.8031644076,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000100000000000000010000000000000000000000000000000000000000000000000,qqguqq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
699,4700,https://www.zomato.com/jakarta/muara-kopi-fatmawati/info,80000,11.0,-6.275423,106.800403,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000100000000000000000000000000000000000000000000000000000000000000000,qqguq3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
700,1259,https://www.zomato.com/jakarta/hot-star-thamrin/info,120000,127.0,-6.195039,106.820052,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000100000000000000000000000000000000000000000000000000000000000,qqguy8,0.0,4.0,12.0,32.0,5.0,0.0,0.0,3.0,0.0,2.0,6.0,29.0,0.0,25.0,9.0,0.0,1.9493368532024604,0.0543478260869565,3.94,3.7
701,5772,https://www.zomato.com/jakarta/soto-kudus-kembang-joyo-1-menteng/info,60000,30.0,-6.18522,106.824929,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010010000000000000000000000000000010000000000000000,qqguyf,0.0,18.0,4.0,8.0,4.0,0.0,3.0,5.0,2.0,1.0,0.0,12.0,2.0,4.0,2.0,0.0,2.1648711834648857,0.2608695652173913,3.0666666666666664,3.6
704,1826,https://www.zomato.com/jakarta/rosi%C3%A9-cafe-senopati/info,200000,19.0,-6.2337192745,106.81147255,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000100000000000000010000000000000000000000000000000000000000000000010,qqguw9,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,1.4985690796770057,0.5,3.9,3.4
706,5094,https://www.zomato.com/jakarta/frescoristo-pondok-indah/info,190000,43.0,-6.249158,106.781476,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000010000000000000000001000000000000000000000000000000000000000000000000,qqgumy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6365141682948128,0.0,0.0,3.9
710,6941,https://www.zomato.com/jakarta/ban-ban-cheese-tea-pondok-indah/info,60000,21.0,-6.265535,106.784339,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000000000100000,qqgumg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6365141682948128,0.0,0.0,3.7
714,5693,https://www.zomato.com/jakarta/pop-chop-chicken-karet/info,75000,102.0,-6.22489,106.822978,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000100001000000,qqguwf,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.3296613488547582,0.0,0.0,3.7
715,1674,https://www.zomato.com/jakarta/martabakku-menteng-senopati/info,100000,33.0,-6.2303579966,106.8061450124,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000000000000000001000000000000000000000000100000000000,qqguw3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6365141682948128,0.0,0.0,3.7
719,5981,https://www.zomato.com/jakarta/tombili-cafe-dharmawangsa/info,200000,13.0,-6.2534558901,106.8002625927,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000001000000000000000000000000000000000000000000,qqguqm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
720,4764,https://www.zomato.com/jakarta/monster-mango-thai-fatmawati/info,120000,8.0,-6.30479,106.795196,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000100000000000000000000000000000000000000000000000000000000000000000010000,qqgunh,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
721,6054,https://www.zomato.com/jakarta/martabak-boss-dharmawangsa/info,150000,282.0,-6.2502493823,106.7999930307,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000000000000000001000000000000000000000000100000000000,qqguqq,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.732867951399863,0.0,0.0,3.8
723,6363,https://www.zomato.com/jakarta/carls-jr-senayan/info,180000,49.0,-6.225815,106.799433,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000100000000100000000000000000000000000000000000000000000000000000000000,qqguw6,0.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.6726254461503207,0.0,0.0,3.8
724,1519,https://www.zomato.com/jakarta/fore-coffee-senopati/info,70000,114.0,-6.2331023475,106.8120086566,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00000000000000100000100000000000000000000000000000000000000000000000000000000000100000,qqguw9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.351783994289646,0.0,0.0,3.8
729,1466,https://www.zomato.com/jakarta/djati-bistro-drinkery-menteng/info,200000,110.0,-6.187396,106.826272,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguyc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
730,6339,https://www.zomato.com/jakarta/nata-cakes-cookies-1-senayan/info,100000,9.0,-6.224785927,106.7989513278,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000100000000000000001000000000000000000000000000000000000000000000000000000000000000,qqguw6,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,1.2589910288554198,0.0,0.0,3.5
731,5350,https://www.zomato.com/jakarta/casa-d%C3%BCpi-4-muara-karang/info,60000,10.0,-6.117498,106.777388,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000100000100000000000000000000000000000000000000000000000000000000000000000,qqgvjy,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.5595811562598767,0.4,4.35,3.7
732,6002,https://www.zomato.com/jakarta/dikolom-coffee-kemang/info,100000,77.0,-6.272932,106.809672,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000101000000000000000000000000000000000000000000000000000000000000000,qqguqd,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4750763110546947,0.5,3.825,3.6
733,4021,https://www.zomato.com/jakarta/tanamera-coffee-roastery-kuningan/info,250000,45.0,-6.2314082108,106.8239773437,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00010000000000000010100000000000000000000000000000000000000000000000000000000000000010,qqguwc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
