,index,url,rest_price_idr,review,lat,long,is_chain,rating,alcohol,delivery,entertainment,indoor seating,kid friendly,no alcohol available,others_facility,outdoor seating,parking service,praying room,private dining area available,self service,smoking area,special_meal,table booking,table booking not available,table reservation required,takeaway available,asian,bakery,beverages,cafe,coffee,desserts,drink,fast_food,india,indonesia_traditional,indonesian,melayu,mid_east,noodle,others_type,seafood,snacks,special_food,street_food,tea,western,encode,geohash,d_500_airport,d_500_atm,d_500_bank,d_500_cafe,d_500_convenience_store,d_500_gas_station,d_500_hospital,d_500_lodging,d_500_meal_takeaway,d_500_mosque,d_500_park,d_500_restaurant,d_500_school,d_500_store,d_500_supermarket,d_500_train_station,en_500,n_compt_500,avg_n_rest
2778,3221,https://www.zomato.com/jakarta/dons-burger-melawai/info,60000,33.0,-6.2442005905,106.802158244,0,3.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000100000000000000000000000000000000000000000000000000000000000000000000,qqguqr,0.0,18.0,8.0,3.0,7.0,2.0,6.0,6.0,0.0,3.0,8.0,6.0,3.0,3.0,3.0,0.0,2.369729702264725,0.064516129032258,3.65
2779,3222,https://www.zomato.com/jakarta/izakaya-warunk-nawa-1-melawai/info,150000,9.0,-6.244585,106.799511,0,3.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010100000000000000000000000000000000000000000000000,qqguqr,0.0,34.0,16.0,23.0,14.0,2.0,6.0,22.0,2.0,5.0,10.0,30.0,10.0,11.0,12.0,0.0,2.404130291400855,0.3863636363636363,3.626470588235294
2780,3223,https://www.zomato.com/jakarta/kari-umbi-melawai/info,150000,37.0,-6.247561,106.799988,1,3.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000010000000000000000000000000000000000000000000000,qqguqq,0.0,27.0,13.0,20.0,11.0,2.0,5.0,29.0,8.0,5.0,10.0,30.0,6.0,22.0,16.0,0.0,2.432983238381574,0.1034482758620689,3.158333333333333
2781,3224,https://www.zomato.com/jakarta/ramen-38-sanpachi-gandaria/info,150000,333.0,-6.244722,106.783829,1,3.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000001000000000000000000000,qqgumz,0.0,9.0,3.0,2.0,3.0,9.0,6.0,4.0,0.0,9.0,4.0,1.0,4.0,4.0,4.0,0.0,2.42101380893263,0.0,0.0
2782,3225,https://www.zomato.com/jakarta/matang-blok-m/info,100000,27.0,-6.2351874313,106.7963194102,1,3.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguw0,0.0,13.0,10.0,7.0,0.0,3.0,14.0,6.0,0.0,12.0,2.0,4.0,16.0,0.0,0.0,0.0,2.1429594856062404,0.2727272727272727,3.4
2783,3227,https://www.zomato.com/jakarta/hokben-express-melawai/info,150000,15.0,-6.2454070883,106.8001640216,1,3.4,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000100000000000100000000000000000000000000000000000000000000000,qqguqr,0.0,35.0,15.0,14.0,13.0,2.0,6.0,21.0,2.0,5.0,11.0,27.0,7.0,9.0,8.0,0.0,2.386210238620671,0.1954022988505747,3.6999999999999993
2784,3228,https://www.zomato.com/jakarta/excelso-gandaria/info,230000,46.0,-6.244172,106.783888,1,2.8,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01000000000000000000100000000000000010000000000000000000000000000000000000000000000000,qqgumz,0.0,13.0,3.0,5.0,2.0,11.0,6.0,4.0,3.0,10.0,3.0,1.0,2.0,5.0,2.0,0.0,2.4030159900024435,0.4,3.25
2785,3231,https://www.zomato.com/jakarta/abuba-steak-gandaria/info,450000,28.0,-6.246639,106.78949,1,3.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000000000000000000000000000000000000000001000000000000,qqguqn,0.0,12.0,3.0,4.0,7.0,6.0,13.0,11.0,8.0,8.0,9.0,7.0,5.0,3.0,3.0,0.0,2.5339144782664365,0.0,0.0
2786,3232,https://www.zomato.com/jakarta/raa-cha-gandaria/info,200000,58.0,-6.244174,106.783662,1,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000100000000000000000000000000000000000000000000000000000000000000000000010000,qqgumz,0.0,10.0,1.0,5.0,3.0,9.0,6.0,4.0,3.0,7.0,3.0,1.0,2.0,5.0,3.0,0.0,2.4596827982921927,0.0,0.0
2787,3234,https://www.zomato.com/jakarta/dapur-solo-gandaria/info,180000,6.0,-6.244809,106.783176,1,3.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000010000000000000000000000000000000000000000000000,qqgumz,0.0,3.0,3.0,2.0,2.0,5.0,2.0,1.0,0.0,8.0,1.0,1.0,6.0,5.0,4.0,0.0,2.371055870740169,0.0,0.0
2788,3236,https://www.zomato.com/jakarta/sushi-tei-gandaria/info,280000,399.0,-6.245197,106.783752,1,4.4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqgumz,0.0,9.0,3.0,2.0,3.0,9.0,3.0,1.0,0.0,11.0,4.0,1.0,6.0,5.0,4.0,0.0,2.355319821247658,0.0,0.0
2789,3237,https://www.zomato.com/jakarta/dirtymilk-blok-m/info,70000,4.0,-6.244044,106.797582,1,3.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000001000000000000000000000000000000000000000000000000000000000000000000000,qqguqp,0.0,21.0,17.0,7.0,16.0,4.0,4.0,37.0,10.0,8.0,14.0,15.0,11.0,14.0,26.0,0.0,2.4747876124930066,0.0,0.0
2790,3238,https://www.zomato.com/jakarta/gulu-gulu-gandaria/info,60000,81.0,-6.244411,106.783096,1,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000101000000000000000000000000000000000000000000000000000000000000000000000,qqgumz,0.0,3.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,8.0,1.0,1.0,4.0,5.0,4.0,0.0,2.288244415092101,0.0,0.0
2791,3239,https://www.zomato.com/jakarta/ichiban-sushi-gandaria/info,200000,115.0,-6.24392,106.783281,1,3.8,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000001000000000000010000000,qqgumz,0.0,3.0,1.0,5.0,2.0,5.0,0.0,1.0,0.0,8.0,3.0,1.0,1.0,5.0,3.0,0.0,2.267825476066305,0.25,4.2
2792,3240,https://www.zomato.com/jakarta/queen-eat-coffee-kebayoran-lama/info,120000,5.0,-6.246517,106.756899,0,3.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000101000000000000010000000000000000000000000000000000000000000000000,qqgumq,0.0,0.0,6.0,16.0,9.0,0.0,3.0,0.0,0.0,24.0,0.0,6.0,6.0,6.0,3.0,0.0,1.9643385654582224,0.0,0.0
2793,3241,https://www.zomato.com/jakarta/chibo-gandaria/info,250000,169.0,-6.245279,106.783625,0,4.1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqgumz,0.0,9.0,4.0,3.0,2.0,7.0,4.0,1.0,0.0,11.0,1.0,2.0,6.0,5.0,4.0,0.0,2.3610129601867893,0.0,0.0
2794,3242,https://www.zomato.com/jakarta/heihei-gandaria/info,60000,5.0,-6.244179,106.783529,1,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000100000000000000000000000000000000000000000000000000000000000000000000000,qqgumz,0.0,9.0,1.0,5.0,2.0,7.0,6.0,4.0,0.0,8.0,3.0,1.0,2.0,5.0,4.0,0.0,2.3933031802948235,0.0,0.0
